Repository,PR #,Title,State,Created At,Merged At,Closed At,Additions,Deletions,Net Lines,URL
dataverse-vintedgo-dbt,6442,chore: snapshot mart_historic_carrier_invoices_totals & dim_carrier_contract_prices,MERGED,2025-11-20,2025-11-20,2025-11-20,227,0,227,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6442
dataverse-vintedgo-dbt,6435,chore: minor correction,MERGED,2025-11-19,2025-11-19,2025-11-19,1,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6435
dataverse-vintedgo-dbt,6433,chore: more snapshot queries,MERGED,2025-11-19,2025-11-19,2025-11-19,116,1,115,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6433
dataverse-vintedgo-dbt,6426,feat: retake snapshot of revenue recognition using insert into,MERGED,2025-11-19,2025-11-19,2025-11-19,272,0,272,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6426
dataverse-vintedgo-dbt,6424,chore: clean-up custom queries (vgo-finance),MERGED,2025-11-19,2025-11-19,2025-11-19,0,572,-572,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6424
dataverse-vintedgo-dbt,6396,chore: make grain of `mart_prep_carrier_invoices_shipment_leg_granularity` the `shipment_carrier_leg_id`,MERGED,2025-11-18,2025-11-19,2025-11-19,171,133,38,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6396
dataverse-vintedgo-dbt,6388,chore: need for tag (ptn),MERGED,2025-11-18,2025-11-18,2025-11-18,1,0,1,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6388
dataverse-vintedgo-dbt,6382,chore: access level vinted for prep_revenue_recognition_carrier_legs,MERGED,2025-11-18,2025-11-18,2025-11-18,2,0,2,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6382
dataverse-vintedgo-dbt,6379,fix: include daily models in execution metrics,OPEN,2025-11-17,,,260,39,221,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6379
dataverse-vintedgo-dbt,6370,chore: exposed asset - prep_revenue_recognition_carrier_legs,MERGED,2025-11-17,2025-11-17,2025-11-17,4,0,4,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6370
dataverse-vintedgo-dbt,6347,hotfix: more hotfix to raise threshold,MERGED,2025-11-14,2025-11-14,2025-11-14,4,4,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6347
dataverse-vintedgo-dbt,6345,hotfix: raise threshold for duplicates - UPS,MERGED,2025-11-14,2025-11-14,2025-11-14,1,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6345
dataverse-vintedgo-dbt,6333,feat: incorporate new data from int carrier legs estimated costs v1 into shipment carrier legs,MERGED,2025-11-13,2025-11-20,2025-11-20,315,53,262,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6333
dataverse-vintedgo-dbt,6326,feat: make int_carrier_legs_estimated_costs_v1 incremental,MERGED,2025-11-13,2025-11-17,2025-11-17,285,6,279,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6326
dataverse-vintedgo-dbt,6319,feat: add missing mapping for GLS-CEE -> GLS-HU,MERGED,2025-11-13,2025-11-13,2025-11-13,4,3,1,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6319
dataverse-vintedgo-dbt,6317,chore: add missing delivery codes in mapping,MERGED,2025-11-13,2025-11-13,2025-11-13,2,2,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6317
dataverse-marketplace-dbt,12745,chore: exclude anyvan from having estimated costs,MERGED,2025-11-13,2025-11-13,2025-11-13,24,2,22,https://github.com/vinted/dataverse-marketplace-dbt/pull/12745
dataverse-vintedgo-dbt,6313,chore: account for the fact that there is more than one payout per settlement,MERGED,2025-11-12,2025-11-13,2025-11-13,56,33,23,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6313
dataverse-vintedgo-dbt,6310,docs: update in-line comment for dim_carrier_services,MERGED,2025-11-12,2025-11-12,2025-11-12,6,6,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6310
dataverse-vintedgo-dbt,6308,chore: prepare contract carrier prices for production add tests materialise as table,MERGED,2025-11-12,2025-11-13,2025-11-13,39,1,38,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6308
dataverse-vintedgo-dbt,6301,fix: add balance type to list of unique columns for checkout balance statements,MERGED,2025-11-12,2025-11-12,2025-11-12,1,0,1,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6301
dataverse-vintedgo-dbt,6297,chore: replace source of shipment configurations with carrier services directly,MERGED,2025-11-12,2025-11-12,2025-11-12,23,12,11,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6297
dataverse-vintedgo-dbt,6294,feat: expose carrier services as a dimension,MERGED,2025-11-11,2025-11-11,2025-11-11,119,0,119,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6294
dataverse-vintedgo-dbt,6289,chore: adjust threshold for warning - for not-null test in prep invoice rows wide categories (VGOFIN-1310),MERGED,2025-11-11,2025-11-11,2025-11-11,1,0,1,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6289
dataverse-vintedgo-dbt,6283,fix: missing reporting carrier in carrier invoice totals,MERGED,2025-11-11,2025-11-11,2025-11-11,86,9,77,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6283
dataverse-vintedgo-dbt,6281,chore: unit test mart aggregates (vgo_finance),MERGED,2025-11-11,2025-11-11,2025-11-11,209,73,136,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6281
dataverse-vintedgo-dbt,6269,feat: use last day as invoice date for UPS-HR invoices,MERGED,2025-11-10,2025-11-10,2025-11-10,3,5,-2,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6269
dataverse-vintedgo-dbt,6268,chore: GLS-HU remove leading zero from carrier files for shipment matching,MERGED,2025-11-10,2025-11-10,2025-11-10,22,13,9,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6268
dataverse-vintedgo-dbt,6230,chore: upgrade poetry lock,MERGED,2025-11-06,2025-11-06,2025-11-06,79,2,77,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6230
dataverse-vintedgo-dbt,6218,refactor: replace test with incremental model to reduce warning alerts,MERGED,2025-11-06,2025-11-06,2025-11-06,304,176,128,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6218
dataverse-vintedgo-dbt,6185,chore: add valid combination of DE|ES,MERGED,2025-11-05,2025-11-05,2025-11-05,1,0,1,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6185
dataverse-vintedgo-looker,3166,chore: change range for graph from 1000 to 1200 in quality metrics dashboard,MERGED,2025-11-04,2025-11-04,2025-11-04,2,2,0,https://github.com/vinted/dataverse-vintedgo-looker/pull/3166
dataverse-vintedgo-dbt,6171,chore: expose all historic models to looker,MERGED,2025-11-04,2025-11-11,2025-11-11,86,20,66,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6171
dataverse-vintedgo-dbt,6166,feat: include overweight charges from 20 oct royal mail,MERGED,2025-11-04,2025-11-04,2025-11-04,153,11,142,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6166
dataverse-vintedgo-dbt,6160,chore: rename available_on_utc to available_on,MERGED,2025-11-03,2025-11-03,2025-11-03,11,11,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6160
dataverse-vintedgo-dbt,6159,feat: set revenue recognition time to 60 days after in cases where there is no resolution,MERGED,2025-11-03,2025-11-03,2025-11-03,63,15,48,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6159
dataverse-vintedgo-dbt,6150,fix: change reference to credit invoices,MERGED,2025-11-03,2025-11-03,2025-11-03,7,2,5,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6150
dataverse-vintedgo-dbt,6148,fix: preference order from invoices (retail orders),MERGED,2025-11-03,2025-11-03,2025-11-03,6,2,4,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6148
dataverse-vintedgo-dbt,6147,fix: left join on addresses (mart_retail_orders),CLOSED,2025-11-03,,2025-11-03,1,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6147
dataverse-vintedgo-dbt,6146,chore: unit test (marts based on invoice rows),MERGED,2025-11-03,2025-11-04,2025-11-04,88,2,86,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6146
dataverse-vintedgo-dbt,6109,feat: increase historic snapshots for vgo shipping,MERGED,2025-10-30,2025-10-30,2025-10-30,680,11,669,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6109
dataverse-vintedgo-dbt,6106,feat: expose available on UTC in checkout financial actions reports,MERGED,2025-10-30,2025-10-30,2025-10-30,25,2,23,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6106
dataverse-marketplace-dbt,12381,chore: reinclude USPS in estimated costs,MERGED,2025-10-29,2025-10-29,2025-10-29,2,2,0,https://github.com/vinted/dataverse-marketplace-dbt/pull/12381
dataverse-vintedgo-dbt,6076,chore: reintroduce invoice_client_country_code,MERGED,2025-10-29,2025-10-29,2025-10-29,6,0,6,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6076
dataverse-vintedgo-dbt,6075,chore: M006 (vgo_finance),MERGED,2025-10-28,2025-10-29,2025-10-29,165,51,114,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6075
dataverse-vintedgo-dbt,6072,chore: M011 add privacy_review_at tags for vgo_finance,MERGED,2025-10-28,2025-10-28,2025-10-28,67,0,67,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6072
dataverse-vintedgo-dbt,6065,chore: include manual override for VINTED GO/VINTED GO IBERIA,MERGED,2025-10-28,2025-10-28,2025-10-28,40,0,40,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6065
dataverse-vintedgo-dbt,6064,chore: unit test dimensions (vgo-finance),MERGED,2025-10-28,2025-10-28,2025-10-28,502,6,496,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6064
dataverse-vintedgo-dbt,6030,chore: define soft dependencies for prep_revenue_recognition_carrier_legs,MERGED,2025-10-28,2025-10-28,2025-10-28,4,0,4,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6030
dataverse-vintedgo-dbt,6028,chore: unit test cdc models (vgo_finance),MERGED,2025-10-27,2025-10-28,2025-10-28,1439,21,1418,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6028
dataverse-vintedgo-dbt,6027,"feat: add balance_type, transitioning_balance to checkout balance reports",MERGED,2025-10-27,2025-10-28,2025-10-28,33,2,31,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6027
dataverse-vintedgo-dbt,6004,chore: unit test carrier invoices (u-z),MERGED,2025-10-27,2025-10-27,2025-10-27,466,69,397,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6004
dataverse-vintedgo-dbt,5994,chore: unit test carrier invoices (s),MERGED,2025-10-24,2025-10-24,2025-10-24,313,32,281,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5994
dataverse-vintedgo-dbt,5987,chore: unit test carrier invoices (p-r),MERGED,2025-10-24,2025-10-24,2025-10-24,635,39,596,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5987
dataverse-vintedgo-dbt,5970,fix: invoice date parsing for anpost-ie,MERGED,2025-10-23,2025-10-23,2025-10-23,16,10,6,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5970
dataverse-vintedgo-dbt,5950,chore: unit test carrier invoices (i-o),MERGED,2025-10-23,2025-10-23,2025-10-23,768,98,670,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5950
dataverse-vintedgo-dbt,5948,chore: unit test carrier invoices (g-h),MERGED,2025-10-23,2025-10-23,2025-10-23,468,49,419,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5948
dataverse-vintedgo-dbt,5947,chore: unit test carrier invoices (e-f),MERGED,2025-10-23,2025-10-23,2025-10-23,537,53,484,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5947
dataverse-vintedgo-dbt,5932,feat: expected costs = 0 for better trucks,MERGED,2025-10-22,2025-10-22,2025-10-22,4,0,4,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5932
dataverse-vintedgo-dbt,5907,chore: unit test stg_carrier_invoices__dpd_uk,MERGED,2025-10-20,2025-10-20,2025-10-20,53,8,45,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5907
dataverse-vintedgo-dbt,5906,chore: unit test stg_carrier_invoices__dpd_sk,MERGED,2025-10-20,2025-10-20,2025-10-20,70,5,65,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5906
dataverse-vintedgo-dbt,5905,chore: unit test stg_carrier_invoices__dpd_pt,MERGED,2025-10-20,2025-10-20,2025-10-20,54,6,48,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5905
dataverse-vintedgo-dbt,5904,chore: unit test stg_carrier_invoices__dpd_nl_logic_v2,MERGED,2025-10-20,2025-10-20,2025-10-20,58,3,55,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5904
dataverse-vintedgo-dbt,5903,chore: unit test stg_carrier_invoices__dpd_nl_returns,MERGED,2025-10-20,2025-10-20,2025-10-20,58,4,54,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5903
dataverse-vintedgo-dbt,5902,chore: unit test stg_carrier_invoices__dpd_nl,MERGED,2025-10-20,2025-10-20,2025-10-20,52,11,41,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5902
dataverse-vintedgo-dbt,5901,chore: unit test stg_carrier_invoices__dpd_lt,MERGED,2025-10-20,2025-10-20,2025-10-20,44,3,41,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5901
dataverse-vintedgo-dbt,5900,chore: unit test stg_carrier_invoices__dpd_de,MERGED,2025-10-20,2025-10-20,2025-10-20,46,3,43,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5900
dataverse-vintedgo-dbt,5899,chore: unit test stg_carrier_invoices__dpd_cz,MERGED,2025-10-20,2025-10-20,2025-10-20,50,3,47,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5899
dataverse-vintedgo-dbt,5898,chore: unit test stg_carrier_invoices__dpd_be,MERGED,2025-10-20,2025-10-31,2025-10-31,49,3,46,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5898
dataverse-vintedgo-dbt,5897,chore: unit test stg_carrier_invoices__dpd_at,MERGED,2025-10-20,2025-10-20,2025-10-20,56,4,52,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5897
dataverse-vintedgo-looker,3001,"feat: 3rd party billing - add parameter, measures",MERGED,2025-10-17,2025-10-17,2025-10-17,41,1,40,https://github.com/vinted/dataverse-vintedgo-looker/pull/3001
dataverse-vintedgo-dbt,5886,chore: update materialisation for mart_vcarrier_3rd_party_customer_billing,MERGED,2025-10-17,2025-10-17,2025-10-17,8,6,2,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5886
dataverse-vintedgo-dbt,5881,feat: new revenue recognition model for vgo as an invoicing entity,MERGED,2025-10-16,2025-10-27,2025-10-27,580,0,580,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5881
dataverse-vintedgo-dbt,5873,chore: add exclusions to carrier name mapping,MERGED,2025-10-16,2025-10-16,2025-10-16,8,0,8,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5873
dataverse-vintedgo-dbt,5871,chore: retake snapshot for carrier mapping,MERGED,2025-10-16,2025-10-16,2025-10-16,45,0,45,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5871
dataverse-vintedgo-dbt,5868,chore: unit test stg_carrier_invoices__dhl_pl,MERGED,2025-10-16,2025-10-16,2025-10-16,44,3,41,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5868
dataverse-vintedgo-dbt,5867,chore: unit test stg_carrier_invoices__dhl_nl,MERGED,2025-10-16,2025-10-16,2025-10-16,290,6,284,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5867
dataverse-vintedgo-dbt,5866,chore: unit test stg_carrier_invoices__depo,MERGED,2025-10-16,2025-10-16,2025-10-16,54,3,51,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5866
dataverse-vintedgo-dbt,5865,chore: unit test stg_carrier_invoices__dao_dk,MERGED,2025-10-16,2025-10-16,2025-10-16,55,6,49,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5865
dataverse-vintedgo-dbt,5864,chore: unit test stg_carrier_invoices__ctt,MERGED,2025-10-16,2025-10-16,2025-10-16,53,4,49,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5864
dataverse-vintedgo-dbt,5862,chore: unit test stg_carrier_invoices__croatian_post,MERGED,2025-10-16,2025-10-16,2025-10-16,50,3,47,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5862
dataverse-vintedgo-dbt,5861,chore: unit test stg_carrier_invoices__cp,MERGED,2025-10-16,2025-10-16,2025-10-16,46,4,42,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5861
dataverse-vintedgo-dbt,5860,chore: unit test stg_carrier_invoices__correos_direct,MERGED,2025-10-16,2025-10-16,2025-10-16,56,13,43,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5860
dataverse-vintedgo-dbt,5859,chore: unit test stg_carrier_invoices__colis_prive,MERGED,2025-10-16,2025-10-16,2025-10-16,55,4,51,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5859
dataverse-vintedgo-dbt,5858,chore: unit test stg_carrier_invoices__chronopost,MERGED,2025-10-16,2025-10-16,2025-10-16,58,3,55,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5858
dataverse-vintedgo-dbt,5857,chore: change revenue recognition date to deemed delivery date,MERGED,2025-10-15,2025-10-16,2025-10-16,53,26,27,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5857
dataverse-vintedgo-dbt,5839,chore: add docs for mart_prep_with_spec_file_credit_note_route_granularity,MERGED,2025-10-15,2025-10-15,2025-10-15,10,0,10,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5839
dataverse-vintedgo-dbt,5836,chore: remove reference to responsible SPM,MERGED,2025-10-15,2025-10-15,2025-10-15,0,13,-13,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5836
dataverse-vintedgo-dbt,5835,"chore: privacy_review_at tags for anomaly, duplicate, relabelling, unmatched invoice rows",MERGED,2025-10-15,2025-10-15,2025-10-15,12,3,9,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5835
dataverse-vintedgo-dbt,5834,chore: remove node colours (dbt_docs deprecated),CLOSED,2025-10-15,,2025-10-15,89,192,-103,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5834
dataverse-vintedgo-dbt,5833,chore: unit test stg_carrier_invoices__cargus,MERGED,2025-10-15,2025-10-15,2025-10-15,51,6,45,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5833
dataverse-vintedgo-dbt,5832,chore: unit test stg_carrier_invoices__brt,MERGED,2025-10-15,2025-10-15,2025-10-15,48,3,45,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5832
dataverse-vintedgo-dbt,5831,chore: unit test stg_carrier_invoices__bring,MERGED,2025-10-15,2025-10-15,2025-10-15,75,27,48,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5831
dataverse-vintedgo-dbt,5830,chore: unit test stg_carrier_invoices__brenger,MERGED,2025-10-15,2025-10-15,2025-10-15,46,3,43,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5830
dataverse-vintedgo-dbt,5829,chore: unit test stg_carrier_invoices__bpost,MERGED,2025-10-15,2025-10-15,2025-10-15,54,6,48,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5829
dataverse-vintedgo-dbt,5828,chore: unit test stg_carrier_invoices__boyaca,MERGED,2025-10-15,2025-10-15,2025-10-15,54,3,51,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5828
dataverse-vintedgo-dbt,5827,chore: unit test stg_carrier_invoices__boxnow_hr,MERGED,2025-10-15,2025-10-15,2025-10-15,58,5,53,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5827
