repository,pr_number,title,description_length,description_preview,author,state,created_at,merged_at,closed_at,time_to_merge_hours,head_branch,base_branch,labels,milestone,assignees,reviews_count,approvals_count,changes_requested_count,unique_reviewers,comments_count,commits_count,files_changed,total_reactions,additions,deletions,net_lines,url,enhancement_failed
vinted/dataverse-vintedgo-dbt,3890,"chore: remove tests for completeness, to use invoice completeness check",4915,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant._

* in preparation for the la...",jeremychia,MERGED,2025-03-10T14:30:12Z,2025-03-24T11:50:13Z,2025-03-24T11:50:13Z,333.3336111111111,VGOFIN-977-remove-dbt-configuration-for-tests,main,vgo_finance,,,4,3,0,kimjunn|geoevl|jsakalyte|jeremychia,5,79,73,0,7,1838,-1831,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3890,False
vinted/dataverse-vintedgo-finance,48,feat: invoice completeness check v2.0,464,"see [RFC](https://vinted.atlassian.net/wiki/spaces/SA/pages/29762617624/2025-01-09+Invoice+Upload+Completeness+Alerts). the intended result is that the pipeline does the following every 10 minutes:
...",jeremychia,MERGED,2025-03-10T12:35:42Z,2025-03-10T14:51:27Z,2025-03-10T14:51:27Z,2.2625,VGOFIN-976-invoice-completeness-alert-v-2-0,main,,,,4,1,0,kimjunn|OscarLigthart|jeremychia,1,8,14,0,2405,0,2405,https://github.com/vinted/dataverse-vintedgo-finance/pull/48,False
vinted/dataverse-vintedgo-looker,1864,chore: remove explores for driver efficiency (replaced),573,"> In the branch, you can manually remove the view file. For now, this is a manual process. In case the explore has not been removed by running the lookml generator, the explore definition probably was...",jeremychia,MERGED,2025-03-10T07:13:10Z,2025-03-10T07:31:50Z,2025-03-10T07:31:51Z,0.3111111111111111,remove-vcarrier-deprecated-models,main,views|vgo_carrier|models,,,1,1,0,kmitanast,0,1,4,0,0,1109,-1109,https://github.com/vinted/dataverse-vintedgo-looker/pull/1864,False
vinted/dataverse-vintedgo-dbt,3860,chore: retrigger lookml generator for vcarrier,191,"* changes made in https://github.com/vinted/dataverse-vintedgo-dbt/pull/3768/files did not propogate to the lookml generator
* this PR is made to isolate the changes and retrigger the change",jeremychia,MERGED,2025-03-05T14:00:56Z,2025-03-05T14:39:47Z,2025-03-05T14:39:47Z,0.6475,chore--retrigger-lookml-generator-for-vcarrier,main,vgo_carrier,,,1,1,0,ArabellaCM,0,1,1,0,9,10,-1,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3860,False
vinted/dataverse-vintedgo-dbt,3855,"chore: add inbound_label code for pattern ""EM001%""",4648,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant._

* reported null in relabell...",jeremychia,MERGED,2025-03-05T11:05:42Z,2025-03-05T11:38:04Z,2025-03-05T11:38:04Z,0.5394444444444444,VGOFIN-960-null-values-in-relabelling-invoice-carrier-code,main,vgo_finance,,,1,1,0,jsakalyte,2,1,1,0,1,0,1,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3855,False
vinted/dataverse-vintedgo-dbt,3850,chore: filtering condition for accepted value test on invoice review main,4811,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant._

* pipeline failed this morn...",jeremychia,MERGED,2025-03-05T07:05:13Z,2025-03-05T07:27:28Z,2025-03-05T07:27:28Z,0.37083333333333335,VGOFIN-967-update-accepted-values-test-for-invoice-pipeline,main,vgo_finance,,,1,1,0,jsakalyte,2,3,1,0,6,0,6,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3850,False
vinted/dataverse-vintedgo-dbt,3838,fix: add is_open_network_shipment to mart_vcarrier_parcel_journey_tracking_daily_overview for documentation,751,"fixes CI failure in this PR: https://github.com/vinted/dataverse-vintedgo-looker/pull/1819

```sh
Schema Mismatch for model mart_vcarrier_parcel_journey_tracking_daily_overview!!
            BigQu...",jeremychia,MERGED,2025-03-04T08:12:42Z,2025-03-04T08:39:36Z,2025-03-04T08:39:36Z,0.4483333333333333,fix--add-is_open_network_shipment-to-mart_vcarrier_parcel_journey_tracking_daily_overview-for-documentation,main,vgo_carrier,,,1,1,0,ArabellaCM,0,1,1,0,3,0,3,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3838,False
vinted/dataverse-vintedgo-dbt,3830,chore: update D2C alert tags (include @kimjunn),192,"* to make tagging consistent with [CODEOWNERS](https://github.com/vinted/dataverse-vintedgo-dbt/blob/main/CODEOWNERS#L4) for D2C:

```
/vgo_d2c @vinted/vintedgo-ae @kimjunn @jeremychia
```",jeremychia,MERGED,2025-03-03T12:10:11Z,2025-03-03T12:31:01Z,2025-03-03T12:31:01Z,0.3472222222222222,chore-add-junn-to-d2c-alert-tags,main,vgo_d2c|scheduler,,,1,1,0,kimjunn,0,1,1,0,1,0,1,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3830,False
vinted/dataverse-vintedgo-dbt,3573,fix: mistake in matching method,110,"* should be `null` instead of `not null`, as the matching method will be null if there were no matches at all.",jeremychia,MERGED,2025-02-01T09:07:13Z,2025-02-01T09:30:39Z,2025-02-01T09:30:39Z,0.39055555555555554,fix-reporting-route-matching-method,main,vgo_finance,,,1,1,0,jsakalyte,2,1,1,0,1,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3573,False
vinted/dataverse-vintedgo-dbt,3572,fix: append missing month's values in existing shipping routes,4934,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant._

* there was a breakdown in ...",jeremychia,MERGED,2025-02-01T08:58:58Z,2025-02-01T09:45:48Z,2025-02-01T09:45:48Z,0.7805555555555556,hotfix-add-data,main,vgo_finance,,,4,1,0,jsakalyte|jeremychia,2,2,1,0,52,0,52,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3572,False
vinted/dataverse-vintedgo-dbt,3517,feat: add YODEL-UK-HOME2HOME to seed for carrier codes,5375,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant._

- there were no joins ([goo...",jeremychia,MERGED,2025-01-28T07:39:52Z,2025-01-28T08:31:31Z,2025-01-28T08:31:31Z,0.8608333333333333,VGOFIN-918-map-yodel-uk-home-2-home-to-invoice-carrier-code,main,vgo_finance,,,4,1,0,jsakalyte|jeremychia,2,3,2,0,14,0,14,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3517,False
vinted/dataverse-vintedgo-dbt,3513,feat: adjust ups invoice date calculation logic,6079,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant._


* there was shipment join...",jeremychia,MERGED,2025-01-27T13:38:09Z,2025-01-28T08:18:17Z,2025-01-28T08:18:17Z,18.66888888888889,VGOFIN-917-investigate-and-adjust-ups-invoice-date-calculation-logic,main,vgo_finance,,,2,1,0,jsakalyte,3,2,2,0,14,5,9,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3513,False
vinted/dataverse-vintedgo-looker,1581,chore: update table to show Marketplace rates by default,218,"update lookml such that only marketplace rates are shown by default when dashboard is launched:

<img width=""367"" alt=""image"" src=""https://github.com/user-attachments/assets/ad8959a4-4a68-4c77-93be-...",jeremychia,MERGED,2025-01-27T08:15:00Z,2025-01-27T08:20:11Z,2025-01-27T08:20:11Z,0.08638888888888889,VGOFIN-914-update-table-to-show-marketplace-rates-by-default,main,vgo_finance,,,1,1,0,jsakalyte,0,1,1,0,3,2,1,https://github.com/vinted/dataverse-vintedgo-looker/pull/1581,False
vinted/dataverse-vintedgo-dbt,3507,chore: raise threshold for null carrier codes,4692,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant._

* test has been introduced ...",jeremychia,MERGED,2025-01-27T08:06:24Z,2025-01-27T08:38:43Z,2025-01-27T08:38:43Z,0.5386111111111112,VGOFIN-913-investigate-and-resolve-test-failure-in-not-null-dim-prep-shipment-legs-information-carrier-code,main,vgo_finance,,,1,1,0,jsakalyte,2,1,1,0,2,2,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3507,False
vinted/dataverse-vintedgo-dbt,3500,feat: include more rows (filter to consider customer invoice month),4571,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant._

* follow-up from this https...",jeremychia,MERGED,2025-01-24T13:31:04Z,2025-01-24T14:01:56Z,2025-01-24T14:01:56Z,0.5144444444444445,VGOFIN-912-filter-out-based-on-month-as-well,main,vgo_finance,,,1,1,0,jsakalyte,2,3,1,0,15,11,4,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3500,False
vinted/warehouse-jobs,16056,chore: change to weekly imports only (invoice rows & no details),643,"context: daily costs of 33 EUR for importing these two models:
![image](https://github.com/user-attachments/assets/4e4bba73-1540-4270-b096-b67a8408329b)

initiative: to reduce these to a weekly pip...",jeremychia,MERGED,2025-01-24T12:21:39Z,2025-01-27T09:41:10Z,2025-01-27T09:41:10Z,69.32527777777777,VGOFIN-911-sunset-daily-runs-for-fct-invoice-rows-and-no-details,master,,,,1,1,0,geoevl,0,1,1,0,2,2,0,https://github.com/vinted/warehouse-jobs/pull/16056,False
vinted/dataverse-vintedgo-dbt,3492,feat: use marketplace routes for mapping instead of seed,4969,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant._

* additional mapping from t...",jeremychia,MERGED,2025-01-24T10:19:13Z,2025-01-24T12:03:09Z,2025-01-24T12:03:09Z,1.7322222222222223,VGOFIN-910-use-marketplace-routes-for-mapping-instead-of-seed,main,vgo_finance,,,1,1,0,jsakalyte,2,4,3,0,26,100,-74,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3492,False
vinted/dataverse-vintedgo-dbt,3489,feat: stage external sources as part of daily DAG,4566,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant._

* daily DAG failed because ...",jeremychia,MERGED,2025-01-24T09:08:50Z,2025-01-24T12:15:19Z,2025-01-24T12:15:19Z,3.1080555555555556,feat-add-stage-external-sources-vgo_carrier,main,vgo_carrier|DAGs,,,1,1,0,geoevl,2,1,1,0,9,0,9,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3489,False
vinted/dataverse-vintedgo-dbt,3488,chore: raise error threshold for null carrier code test in shipment legs information,4593,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant._

* context in this [slack me...",jeremychia,MERGED,2025-01-24T08:18:32Z,2025-01-24T08:53:01Z,2025-01-24T08:53:01Z,0.5747222222222222,VGOFIN-909-raise-threshold-for-error-in-null-carrier-codes-in-shipment-legs-information,main,vgo_finance,,,3,1,0,jsakalyte|jeremychia,2,2,1,0,2,0,2,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3488,False
vinted/dataverse-vintedgo-dbt,3487,fix: investigate and resolve duplicate shipment carrier leg ids causing database errors,5335,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant._

* failure in pipeline due t...",jeremychia,MERGED,2025-01-24T07:12:19Z,2025-01-24T08:19:15Z,2025-01-24T08:19:15Z,1.1155555555555556,VGOFIN-907-investigate-and-resolve-duplicate-shipment-carrier-leg-i-ds-causing-database-errors,main,vgo_finance,,,2,1,0,jsakalyte|jeremychia,2,2,2,0,36,0,36,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3487,False
vinted/dataverse-vintedgo-looker,1559,feat: add filter for reponsible SPM,217,"* to make it more actionable for SPMs, adding a field to show which SPM should be responsible for the expiring price list.

![image](https://github.com/user-attachments/assets/3dd6e5d3-8cb1-41bb-903...",jeremychia,MERGED,2025-01-23T09:07:04Z,2025-01-23T09:54:36Z,2025-01-23T09:54:36Z,0.7922222222222223,VGOFIN-903-add-responsible-spm-column-to-https-looker-vinted-net-dashboards-vgo-finance-check-expiry-of-price-lists,main,vgo_finance,,,1,1,0,jsakalyte,0,3,1,0,40,11,29,https://github.com/vinted/dataverse-vintedgo-looker/pull/1559,False
vinted/dataverse-vintedgo-dbt,3477,feat: add responsible spm column to price lists,5602,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant._

* intention is to add a col...",jeremychia,MERGED,2025-01-23T06:41:00Z,2025-01-23T07:25:16Z,2025-01-23T07:25:16Z,0.7377777777777778,VGOFIN-903-add-responsible-spm-column-to-https-looker-vinted-net-dashboards-vgo-finance-check-expiry-of-price-lists,main,vgo_finance|docs,,,1,1,0,jsakalyte,2,8,6,0,97,1,96,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3477,False
vinted/dataverse-vintedgo-dbt,3423,fix: docs for _row_source in fct_no_spec_file_invoice_rows,199,"fixes error from https://github.com/vinted/dataverse-vintedgo-looker/pull/1523
<img width=""549"" alt=""image"" src=""https://github.com/user-attachments/assets/ea92e95c-d7cc-4658-959e-5b4b69793b9d"" />
",jeremychia,MERGED,2025-01-16T13:46:34Z,2025-01-16T14:08:28Z,2025-01-16T14:08:28Z,0.365,fix-docs,main,vgo_finance,,,1,1,0,jsakalyte,2,1,1,0,2,0,2,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3423,False
vinted/dataverse-vintedgo-dbt,3421,refactor: change materialisation to view for underutilised tables,5334,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant._

as these marts are underuti...",jeremychia,CLOSED,2025-01-16T13:01:57Z,,2025-04-22T07:09:53Z,,VGOFIN-892-change-materialisation-to-view-for-underutilised-table,main,vgo_finance,,,0,0,0,,5,4,4,0,4,10,-6,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3421,False
vinted/dataverse-vintedgo-dbt,3420,feat: expose fct_no_spec_file_invoice_rows to looker,4533,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant._

* exposes fct_no_spec_file_...",jeremychia,MERGED,2025-01-16T12:51:03Z,2025-01-16T13:27:23Z,2025-01-16T13:27:23Z,0.6055555555555555,VGOFIN-893-expose-fct-no-spec-file-invoice-rows-to-looker,main,vgo_finance,,,1,1,0,jsakalyte,2,2,3,0,58,0,58,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3420,False
vinted/warehouse-jobs,16011,fix: transaction_id is ambiguous (retain original logic in BQInvoices),677,"* there was an ambiguous reference to `transaction_id` which caused this model to fail ([hue logs](https://hue.ams1.int.vinted.com/hue/jobbrowser/#!id=application_1736454498437_46623)). 

> Stdoutpu...",jeremychia,MERGED,2025-01-16T09:44:21Z,2025-01-16T11:32:13Z,2025-01-16T11:32:13Z,1.7977777777777777,VGOFIN-891-resolve-ambiguous-transaction-id-reference-in-bq-invoices,master,,,,2,1,0,jsakalyte|jeremychia,2,2,2,0,18,17,1,https://github.com/vinted/warehouse-jobs/pull/16011,False
vinted/dataverse-vintedgo-dbt,3413,feat: add required partition filters for bigger vgo_finance models,5147,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant._

* adds required partition f...",jeremychia,MERGED,2025-01-16T09:22:46Z,2025-05-22T12:48:53Z,2025-05-22T12:48:53Z,3027.4352777777776,VGOFIN-890-add-required-partition-filters-for-large-tables,main,vgo_finance,,,1,1,0,jsakalyte,5,9,9,0,29,12,17,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3413,False
vinted/dataverse-vintedgo-dbt,3412,chore: change to safe_divide instead of using `/` operator for purchase price validation,4762,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant._

* addresses error in the mo...",jeremychia,MERGED,2025-01-16T06:51:44Z,2025-01-16T08:03:41Z,2025-01-16T08:03:41Z,1.1991666666666667,VGOFIN-887-implement-safe-casting-for-division-in-mart-invoice-rows-purchase-price-validation,main,vgo_finance,,,1,1,0,jsakalyte,2,1,1,0,24,16,8,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3412,False
vinted/dataverse-vintedgo-looker,1519,chore: move vinted_go_bigquery_usage_cost_metrics to billing_bigquery (remove from vgo-observability),488,"(first reported by @gonzalocantog)

although it's a lookml info, this causes the CI to fail ([example](https://jenkins.vinted.net/job/services/job/backstage/job/dataverse-vintedgo-looker/job/ci-cd-d...",jeremychia,MERGED,2025-01-15T12:02:34Z,2025-01-15T12:13:39Z,2025-01-15T12:13:39Z,0.18472222222222223,move-cost-estimate-dashboard,main,,,,1,1,0,gonzalocantog,0,1,1,0,0,1422,-1422,https://github.com/vinted/dataverse-vintedgo-looker/pull/1519,False
vinted/dataverse-marketplace-looker,2267,chore: remove custom content for item_transactions_attribution,81,remove custom content so lookml-generator can override with defaults for booleans,jeremychia,MERGED,2025-01-15T08:53:38Z,2025-01-15T09:09:44Z,2025-01-15T09:09:44Z,0.2683333333333333,chore--remove-custom-content-for-item_transactions_attribution,main,views|buyer,,,1,1,0,elena-gecaite,0,1,1,0,0,8,-8,https://github.com/vinted/dataverse-marketplace-looker/pull/2267,False
vinted/dataverse-marketplace-looker,2266,fix: typecasting for booleans in item_transactions_attribution,623,"* boolean fields were being casted to strings, which caused a mismatch in types when attempting to filter, as reported by @divyadev-vinted in [slack message](https://vinted.slack.com/archives/C24DPMS0...",jeremychia,MERGED,2025-01-15T08:43:50Z,2025-01-15T08:47:55Z,2025-01-15T08:47:55Z,0.06805555555555555,fix-item_transactions_attribution-types,main,views|buyer,,,1,1,0,divyadev-vinted,0,1,1,0,9,9,0,https://github.com/vinted/dataverse-marketplace-looker/pull/2266,False
vinted/dataverse-vintedgo-dbt,3400,feat: add transaction id to fct invoice rows,5060,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant._

* adds `transaction_id` to ...",jeremychia,MERGED,2025-01-15T08:05:54Z,2025-01-15T09:14:09Z,2025-01-15T09:14:09Z,1.1375,VGOFIN-884-add-transaction-id-to-fct-invoice-rows,main,vgo_finance,,,5,1,0,jsakalyte|jeremychia,2,15,13,0,57,0,57,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3400,False
vinted/dataverse-vintedgo-dbt,3398,fix: factor in that transfers can fail in dhl-de integration,5302,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant._

* previous logic assumed a ...",jeremychia,MERGED,2025-01-15T06:49:54Z,2025-01-15T07:11:39Z,2025-01-15T07:11:39Z,0.3625,VGOFIN-881-factor-in-that-settlements-can-fail,main,vgo_finance,,,1,1,0,jsakalyte,2,3,2,0,14,1,13,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3398,False
vinted/dataverse-vintedgo-finance,44,feat: add aleksey.yalovega to alerts for easypost ingestor,0,,jeremychia,MERGED,2025-01-14T09:37:44Z,2025-01-15T07:33:49Z,2025-01-15T07:33:49Z,21.934722222222224,VGOFIN-875-add-aleksey-to-alerts-for-usps,main,,,,1,1,0,jsakalyte,6,1,1,0,1,0,1,https://github.com/vinted/dataverse-vintedgo-finance/pull/44,False
vinted/dataverse-vintedgo-dbt,3378,fix: safe_cast user_id on stg_lake_hub_time_tracking__hub_timestamps,5679,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant._

* test failed ([slack alert...",jeremychia,MERGED,2025-01-14T02:48:54Z,2025-01-14T08:46:06Z,2025-01-14T08:46:06Z,5.953333333333333,safe-cast-user-id,main,vgo_hvf,,,1,1,0,alexatvinted,2,1,1,0,1,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3378,False
vinted/dataverse-vintedgo-dbt,3368,feat: add not null test for depo,4479,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant._

* additional check that the...",jeremychia,CLOSED,2025-01-13T12:04:53Z,,2025-01-13T12:15:24Z,,VGOFIN-869-add-not-null-test-for-depo,main,vgo_finance,,,0,0,0,,2,1,1,0,6,0,6,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3368,False
vinted/dataverse-vintedgo-dbt,3366,feat: add count distincts on IDs on exposed marts,4476,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant._

* adding count distinct on ...",jeremychia,MERGED,2025-01-13T10:59:54Z,2025-01-13T12:10:02Z,2025-01-13T12:10:02Z,1.1688888888888889,VGOFIN-866-add-count-distinct-on-i-ds-for-reporting-marts,main,vgo_finance,,,2,2,0,geoevl|jsakalyte,2,4,1,0,84,0,84,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3366,False
vinted/dataverse-vintedgo-dbt,3365,fix: adjustments for time horizon in dim_reporting_route_mapping_by_month,4603,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant._

* initial logic to include ...",jeremychia,MERGED,2025-01-13T10:49:36Z,2025-01-13T11:59:31Z,2025-01-13T11:59:31Z,1.1652777777777779,VGOFIN-868-change-time-horizon-for-mapping-table-to-earlier,main,vgo_finance,,,1,1,0,jsakalyte,2,2,2,0,3,2,1,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3365,False
vinted/dataverse-vintedgo-dbt,3364,"feat: new patterns for inbound_label (slovak-post-sk, inpost-locker-pl)",8042,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant._

* issue arose because of mi...",jeremychia,MERGED,2025-01-13T08:34:50Z,2025-01-13T09:33:04Z,2025-01-13T09:33:04Z,0.9705555555555555,VGOFIN-842-n-a-values-in-relabelling-invoice-rows,main,vgo_finance,,,3,1,0,jsakalyte|jeremychia,2,5,2,0,13,5,8,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3364,False
vinted/dataverse-vintedgo-dbt,3363,fix: deduplication for time tracking users,5558,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant._

* `dim_employees` build fai...",jeremychia,MERGED,2025-01-13T06:03:05Z,2025-01-13T09:41:51Z,2025-01-13T09:41:51Z,3.6461111111111113,fix-duplicate-dim-employee,main,vgo_hvf|docs,,,4,1,0,alexatvinted|jeremychia,2,3,3,0,20,1,19,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3363,False
vinted/dataverse-vintedgo-dbt,3355,chore: retail invoice deduplication removal,5184,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant._

* retail invoices were dedu...",jeremychia,MERGED,2025-01-10T11:33:14Z,2025-01-10T11:59:08Z,2025-01-10T11:59:08Z,0.43166666666666664,VGOFIN-847-retail-invoice-lines-deduplication-removal,main,vgo_d2c,,,1,1,0,jsakalyte,0,2,1,0,4,10,-6,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3355,False
vinted/dataverse-vintedgo-dbt,3352,chore: comment out accepted_values_stg_google_sheets__carrier_contract_prices_service_type,304,"* comments test out, as price lists have non-accepted values which are still in the price list.
* test will only be reintroduced when the service types have been removed.
* see [slack message](https...",jeremychia,MERGED,2025-01-10T08:40:46Z,2025-01-10T09:07:09Z,2025-01-10T09:07:09Z,0.43972222222222224,VGOFIN-860-comment-out-the-test-causing-warnings-in-dbt-data-test,main,vgo_finance,,,1,1,0,jsakalyte,2,2,1,0,17,14,3,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3352,False
vinted/dataverse-vintedgo-dbt,3301,feat: enable check_model_ownership,4940,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant._

* initially switched off in...",jeremychia,CLOSED,2025-01-06T08:11:04Z,,2025-01-08T17:16:59Z,,turn-on-codeowners-check,main,,,,0,0,0,,1,1,1,0,1,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3301,False
vinted/dataverse-vintedgo-dbt,3276,feat: mapping reporting carrier code for unmatched invoice rows,4559,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant._

* introduces mapping table ...",jeremychia,MERGED,2024-12-31T09:25:36Z,2025-01-06T08:18:06Z,2025-01-06T08:18:06Z,142.875,VGOFIN-823-mapping-reporting-carrier-code-for-unmatched-invoice-rows,main,vgo_finance,,,1,1,0,jsakalyte,2,3,2,0,136,24,112,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3276,False
vinted/dataverse-vintedgo-dbt,3275,feat: check carrier_contract_prices_continuous_weights more frequently,91,"* change to `model_join_key_from_gsheet` tag, which will make the test run more frequently.",jeremychia,MERGED,2024-12-31T08:56:10Z,2024-12-31T09:17:11Z,2024-12-31T09:17:11Z,0.3502777777777778,switch-to-gsheet-check,main,vgo_finance,,,1,1,0,geoevl,2,1,1,0,1,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3275,False
vinted/dataverse-vintedgo-dbt,3272,refactor: use dim_prep_shipment_legs_information as source for dim_prep_shipment_carrier_legs_joining_keys,4534,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant._

# To do list
_If applicabl...",jeremychia,MERGED,2024-12-30T17:21:57Z,2024-12-31T08:39:00Z,2024-12-31T08:39:00Z,15.284166666666666,VGOFIN-831-refactor-source-of-information-from-processed-legs,main,vgo_finance,,,2,1,0,jsakalyte|jeremychia,2,9,5,0,69,59,10,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3272,False
vinted/dataverse-vintedgo-dbt,3271,refactor: make clearer source of columns in fct_invoice_rows,4625,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant._

* refactoring `fct_invoice_...",jeremychia,MERGED,2024-12-30T16:42:52Z,2024-12-30T17:17:22Z,2024-12-30T17:17:22Z,0.575,VGOFIN-830-populate-country-code-from-invoice-other-sources,main,vgo_finance,,,2,1,0,geoevl|jeremychia,2,2,1,0,84,66,18,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3271,False
vinted/dataverse-vintedgo-dbt,3270,chore: include one more keyword for cleaning (RELAY-UK),4723,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant._

* looking at RELAY-UK's cou...",jeremychia,MERGED,2024-12-30T16:09:43Z,2024-12-30T17:06:16Z,2024-12-30T17:06:16Z,0.9425,VGOFIN-829-clean-country-names-in-relay-uk,main,vgo_finance,,,1,1,0,geoevl,2,1,1,0,10,2,8,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3270,False
